,move_00,move_1,rotate_angle,gACT,gMOD,gGTO,gSTA,gIMC,gFLT,gPRE,tcp_force,success,isDoll
4277,"p[-0.345403,-0.0414737,0.52,-0.3,3.14,0]","p[-0.636061,-0.112168,0.52,-0.3,3.14,0]",2.89223,1,0,1,1,3,0,255,"p[-16.8605,-1.26353,15.2421,0.303439,-2.62657,0.358263]",0,1.0
4278,"p[-0.47502,0.0358931,0.52,-0.3,3.14,0]","p[-0.419636,-0.158898,0.52,-0.3,3.14,0]",0.91934,1,0,1,3,3,0,255,"p[-7.69278,-14.0062,19.4876,2.58999,-3.73366,-0.486043]",0,1.0
4279,"p[-0.329658,0.149998,0.52,-0.3,3.14,0]","p[-0.348391,-0.0317084,0.52,-0.3,3.14,0]",-2.01626,1,0,1,2,3,0,255,"p[-2.45764,-15.0767,7.1284,1.68062,-1.60776,0.770374]",1,1.0
4280,"p[-0.474268,-0.197471,0.52,-0.3,3.14,0]","p[-0.393585,0.24165,0.52,-0.3,3.14,0]",-2.43812,1,0,1,1,3,0,255,"p[-13.5896,-3.42671,16.7837,-0.302702,-3.71609,-0.322593]",1,1.0
4281,"p[-0.642479,0.175479,0.52,-0.3,3.14,0]","p[-0.53155,0.25418,0.52,-0.3,3.14,0]",-2.1778,1,0,1,3,3,0,255,"p[-15.9761,1.6797,22.0154,-2.14276,-4.76392,0.878087]",0,1.0
4282,"p[-0.326562,0.268347,0.52,-0.3,3.14,0]","p[-0.360955,0.0109554,0.52,-0.3,3.14,0]",0.227918,1,0,1,3,3,0,255,"p[-11.9047,-16.8199,16.8211,1.60067,-4.02278,-0.430227]",0,1.0
4283,"p[-0.442777,-0.14003,0.52,-0.3,3.14,0]","p[-0.385766,-0.0270986,0.52,-0.3,3.14,0]",1.41892,1,0,1,3,3,0,255,"p[-9.66297,-13.8152,16.1272,1.87017,-2.53337,-0.436914]",0,1.0
4284,"p[-0.398953,-0.0412964,0.52,-0.3,3.14,0]","p[-0.645758,0.104484,0.52,-0.3,3.14,0]",0.549608,1,0,1,1,3,0,255,"p[-19.476,-8.19944,14.9027,1.8738,-3.30805,-2.0857]",1,1.0
4285,"p[-0.553537,0.0849883,0.52,-0.3,3.14,0]","p[-0.571741,0.0559095,0.52,-0.3,3.14,0]",0.0679993,1,0,1,3,3,0,255,"p[-25.0843,-10.3363,16.6627,0.828139,-3.25307,-2.38937]",0,1.0
4286,"p[-0.514916,0.153679,0.52,-0.3,3.14,0]","p[-0.559056,0.0630413,0.52,-0.3,3.14,0]",-3.0866,1,0,1,3,3,0,255,"p[-27.8947,-9.62872,23.9252,1.05914,-5.63649,-1.42826]",0,1.0
4287,"p[-0.409055,-0.120881,0.52,-0.3,3.14,0]","p[-0.516127,0.0765582,0.52,-0.3,3.14,0]",2.86555,1,0,1,1,3,0,255,"p[-4.71615,-14.2999,4.11735,2.27673,-0.743143,-0.661422]",0,1.0
4288,"p[-0.380554,0.264843,0.52,-0.3,3.14,0]","p[-0.565606,-0.0178658,0.52,-0.3,3.14,0]",-2.91796,1,0,1,2,3,0,255,"p[2.3172,-5.99795,3.44855,1.84117,-1.81176,-0.725141]",1,1.0
4289,"p[-0.561108,0.12731,0.52,-0.3,3.14,0]","p[-0.544235,-0.0503255,0.52,-0.3,3.14,0]",2.27929,1,0,1,3,3,0,255,"p[-2.32188,-13.0813,10.5109,2.69542,-2.24082,-0.504997]",0,1.0
4290,"p[-0.574885,0.0862656,0.52,-0.3,3.14,0]","p[-0.454558,-0.0827599,0.52,-0.3,3.14,0]",1.94121,1,0,1,3,3,0,255,"p[-10.0033,-14.0506,21.0606,1.38807,-4.61103,-0.370149]",0,1.0
4291,"p[-0.359807,0.183344,0.52,-0.3,3.14,0]","p[-0.614341,-0.031764,0.52,-0.3,3.14,0]",2.80321,1,0,1,1,3,0,255,"p[-7.21057,-6.86649,12.6129,2.49125,-1.90216,-0.287899]",0,1.0
4292,"p[-0.420763,-0.157752,0.52,-0.3,3.14,0]","p[-0.64496,0.0106081,0.52,-0.3,3.14,0]",2.10771,1,0,1,3,3,0,255,"p[-28.7744,-5.47427,23.094,1.47917,-4.78767,-2.03615]",0,1.0
4293,"p[-0.466021,-0.119146,0.52,-0.3,3.14,0]","p[-0.633552,-0.164582,0.52,-0.3,3.14,0]",-0.666856,1,0,1,3,3,0,255,"p[-29.2567,-14.9254,21.815,2.26755,-4.63105,-1.78855]",0,1.0
4294,"p[-0.381631,0.183524,0.52,-0.3,3.14,0]","p[-0.412433,0.213229,0.52,-0.3,3.14,0]",-2.33203,1,0,1,1,3,0,255,"p[-22.9847,-5.871,22.0923,-0.171026,-4.59347,-2.95101]",0,1.0
4295,"p[-0.6032,0.114123,0.52,-0.3,3.14,0]","p[-0.657596,0.221704,0.52,-0.3,3.14,0]",-1.5374,1,0,1,3,3,0,255,"p[-39.2136,2.49517,28.393,-0.438083,-6.44317,-0.736053]",0,1.0
4296,"p[-0.488456,-0.144639,0.52,-0.3,3.14,0]","p[-0.392562,0.151481,0.52,-0.3,3.14,0]",-1.90953,1,0,1,2,3,0,255,"p[-19.0166,-10.4548,17.1526,-1.19391,-4.48717,-1.94831]",0,1.0
4297,"p[-0.423175,0.123894,0.52,-0.3,3.14,0]","p[-0.33136,0.125338,0.52,-0.3,3.14,0]",1.68031,1,0,1,3,3,0,255,"p[-12.9344,-11.0362,11.6817,1.19621,-2.57632,0.462092]",0,1.0
4298,"p[-0.582656,-0.0136981,0.52,-0.3,3.14,0]","p[-0.378096,0.223374,0.52,-0.3,3.14,0]",1.75845,1,0,1,1,3,0,255,"p[-6.35894,-15.6032,-5.97549,2.16188,-1.32502,0.548039]",1,1.0
4299,"p[-0.549492,-0.177127,0.52,-0.3,3.14,0]","p[-0.64712,-0.000651369,0.52,-0.3,3.14,0]",-1.12168,1,0,1,1,3,0,255,"p[-24.8317,-5.48257,17.7304,1.49347,-3.37332,0.888653]",0,1.0
4300,"p[-0.392354,0.0828519,0.52,-0.3,3.14,0]","p[-0.527569,0.114392,0.52,-0.3,3.14,0]",-0.522811,1,0,1,1,3,0,255,"p[-21.7828,-2.98505,15.4571,0.969396,-4.033,-0.424844]",1,1.0
4301,"p[-0.653821,0.214715,0.52,-0.3,3.14,0]","p[-0.540566,-0.0994779,0.52,-0.3,3.14,0]",2.55022,1,0,1,1,3,0,255,"p[-18.189,-8.87746,16.9406,1.65264,-2.68858,-0.132057]",0,1.0
4302,"p[-0.475763,0.0569838,0.52,-0.3,3.14,0]","p[-0.562514,-0.123732,0.52,-0.3,3.14,0]",-2.74392,1,0,1,3,3,0,255,"p[-5.56048,-8.72744,9.7479,0.779234,-1.82116,-0.81134]",0,1.0
4303,"p[-0.376,-0.0810122,0.52,-0.3,3.14,0]","p[-0.623508,0.172726,0.52,-0.3,3.14,0]",-1.77611,1,0,1,3,3,0,255,"p[-26.606,0.815779,21.9637,-0.0146015,-5.61771,0.307514]",0,1.0
4304,"p[-0.326784,0.0811422,0.52,-0.3,3.14,0]","p[-0.513885,-0.0966812,0.52,-0.3,3.14,0]",2.44132,1,0,1,1,3,0,255,"p[-14.4892,-10.235,15.2646,1.39755,-3.61014,-0.186191]",0,1.0
4305,"p[-0.651052,0.219846,0.52,-0.3,3.14,0]","p[-0.429978,0.198029,0.52,-0.3,3.14,0]",-2.75851,1,0,1,3,3,0,255,"p[-14.929,-6.10607,9.07559,0.695107,-2.2829,-1.18363]",0,1.0
4306,"p[-0.444981,0.0643368,0.52,-0.3,3.14,0]","p[-0.66806,0.166526,0.52,-0.3,3.14,0]",2.77649,1,0,1,1,3,0,255,"p[-3.93768,-3.25071,8.02051,1.28781,-1.13678,-0.0592385]",0,1.0
4307,"p[-0.338847,0.0234912,0.52,-0.3,3.14,0]","p[-0.321867,-0.102282,0.52,-0.3,3.14,0]",-3.13407,1,0,1,1,3,0,255,"p[-8.42412,-18.4511,17.5462,2.46937,-2.65939,-0.558715]",1,1.0
4308,"p[-0.330983,0.0820028,0.52,-0.3,3.14,0]","p[-0.398525,-0.176804,0.52,-0.3,3.14,0]",-1.44955,1,0,1,2,3,0,255,"p[-6.77442,-25.4326,21.6501,3.32577,-2.90564,-3.0523]",1,1.0
4309,"p[-0.463341,0.209766,0.52,-0.3,3.14,0]","p[-0.376853,-0.050654,0.52,-0.3,3.14,0]",-2.10614,1,0,1,1,3,0,255,"p[-0.480681,-15.6641,8.48799,2.75455,-1.88032,0.0667776]",1,1.0
4310,"p[-0.514686,-0.0206478,0.52,-0.3,3.14,0]","p[-0.401134,0.217343,0.52,-0.3,3.14,0]",1.05383,1,0,1,3,3,0,255,"p[-13.8409,-4.7216,16.3363,-0.559462,-4.49262,-0.47523]",0,1.0
4311,"p[-0.339156,0.191364,0.52,-0.3,3.14,0]","p[-0.539573,-0.150384,0.52,-0.3,3.14,0]",-1.17138,1,0,1,1,3,0,255,"p[-18.9004,-18.4159,23.5641,2.72038,-5.77518,-1.93709]",0,1.0
4312,"p[-0.333277,0.0177859,0.52,-0.3,3.14,0]","p[-0.433191,-0.168327,0.52,-0.3,3.14,0]",-2.40685,1,0,1,1,3,0,255,"p[-5.65297,-16.267,21.128,3.19423,-3.85472,-0.0641809]",0,1.0
4313,"p[-0.414162,-0.0640585,0.52,-0.3,3.14,0]","p[-0.458933,0.110073,0.52,-0.3,3.14,0]",2.99862,1,0,1,2,3,0,255,"p[-17.6597,-10.359,11.7364,1.92621,-3.43198,-0.436797]",1,1.0
4314,"p[-0.653436,-0.196583,0.52,-0.3,3.14,0]","p[-0.371161,0.0194928,0.52,-0.3,3.14,0]",-0.910789,1,0,1,1,3,0,255,"p[-13.6963,-23.1726,7.91596,3.00271,-1.73825,-2.63343]",1,1.0
4315,"p[-0.439841,0.0630551,0.52,-0.3,3.14,0]","p[-0.3282,-0.0185318,0.52,-0.3,3.14,0]",-0.0523241,1,0,1,1,3,0,255,"p[-8.37826,-20.4104,10.7431,2.10525,-1.80675,-1.64609]",0,1.0
4316,"p[-0.57221,-0.083528,0.52,-0.3,3.14,0]","p[-0.609852,0.146608,0.52,-0.3,3.14,0]",1.91448,1,0,1,1,3,0,255,"p[-29.0168,4.77789,25.0294,0.548481,-5.40917,-0.388849]",0,1.0
4317,"p[-0.598844,0.10649,0.52,-0.3,3.14,0]","p[-0.651775,-0.18302,0.52,-0.3,3.14,0]",1.22998,1,0,1,2,3,0,255,"p[-19.4305,-9.73711,21.7461,2.43433,-5.75425,-0.137622]",0,1.0
4318,"p[-0.356872,0.200144,0.52,-0.3,3.14,0]","p[-0.562404,-0.186542,0.52,-0.3,3.14,0]",-0.0273739,1,0,1,3,3,0,255,"p[8.27467,-10.7774,1.32282,1.84703,0.340464,-1.48752]",0,1.0
4319,"p[-0.409105,-0.114016,0.52,-0.3,3.14,0]","p[-0.62622,0.0727896,0.52,-0.3,3.14,0]",2.92966,1,0,1,2,3,0,255,"p[-25.0391,-12.1235,19.5363,1.81964,-3.83374,-2.74723]",0,1.0
4320,"p[-0.368606,0.0378625,0.52,-0.3,3.14,0]","p[-0.484943,0.192731,0.52,-0.3,3.14,0]",0.458824,1,0,1,3,3,0,255,"p[-8.34419,-9.47923,6.05371,0.31263,-1.42729,-2.1275]",0,1.0
4321,"p[-0.487432,-0.0200463,0.52,-0.3,3.14,0]","p[-0.456049,-0.0873611,0.52,-0.3,3.14,0]",-1.40807,1,0,1,2,3,0,255,"p[-9.37095,-10.6671,17.1659,1.056,-3.90567,-0.109838]",1,1.0
4322,"p[-0.671479,0.0853047,0.52,-0.3,3.14,0]","p[-0.669791,-0.162986,0.52,-0.3,3.14,0]",-2.4656,1,0,1,3,3,0,255,"p[-31.938,-14.6349,23.2231,2.16829,-4.37517,-2.40532]",0,1.0
4323,"p[-0.434135,0.0164084,0.52,-0.3,3.14,0]","p[-0.537091,0.0653408,0.52,-0.3,3.14,0]",-2.22966,1,0,1,3,3,0,255,"p[-12.1688,-9.45239,16.0309,1.23827,-3.84028,-0.687285]",0,1.0
4324,"p[-0.458968,-0.0462962,0.52,-0.3,3.14,0]","p[-0.360127,0.044888,0.52,-0.3,3.14,0]",-0.900323,1,0,1,2,3,0,255,"p[-14.2689,-22.1327,20.4475,1.89935,-5.2278,-2.11449]",1,1.0
4325,"p[-0.531328,0.191489,0.52,-0.3,3.14,0]","p[-0.654691,-0.175507,0.52,-0.3,3.14,0]",-1.30768,1,0,1,3,3,0,255,"p[-31.6152,-13.5751,26.368,2.34412,-5.82226,-0.625958]",0,1.0
4326,"p[-0.410296,0.0853478,0.52,-0.3,3.14,0]","p[-0.52432,-0.093238,0.52,-0.3,3.14,0]",-1.21891,1,0,1,3,3,0,255,"p[-8.79369,-6.80511,18.2708,0.970821,-3.80576,-0.97014]",0,1.0
4327,"p[-0.56212,-0.113433,0.52,-0.3,3.14,0]","p[-0.468786,0.265111,0.52,-0.3,3.14,0]",0.340079,1,0,1,3,3,0,255,"p[-16.1245,-4.05044,19.7654,-1.3853,-4.62418,-0.408828]",0,1.0
4328,"p[-0.423685,0.0208841,0.52,-0.3,3.14,0]","p[-0.57168,0.116798,0.52,-0.3,3.14,0]",-1.91492,1,0,1,1,3,0,255,"p[-5.41053,-4.74449,9.56014,0.956465,-2.49606,-1.15897]",1,1.0
4329,"p[-0.546842,-0.0212993,0.52,-0.3,3.14,0]","p[-0.518616,-0.0979448,0.52,-0.3,3.14,0]",-1.4491,1,0,1,3,3,0,255,"p[-12.2945,-8.49114,14.2638,1.27133,-1.74491,-1.39148]",0,1.0
4330,"p[-0.474442,0.17084,0.52,-0.3,3.14,0]","p[-0.521968,0.11952,0.52,-0.3,3.14,0]",2.55585,1,0,1,3,3,0,255,"p[-13.4502,-0.206158,10.7166,0.943372,-3.12529,0.063374]",0,1.0
4331,"p[-0.539708,0.113855,0.52,-0.3,3.14,0]","p[-0.39664,-0.0670582,0.52,-0.3,3.14,0]",-1.429,1,0,1,2,3,0,255,"p[-6.13872,-18.4105,12.0494,2.6595,-1.43879,-0.419876]",0,1.0
4332,"p[-0.498773,0.10198,0.52,-0.3,3.14,0]","p[-0.617578,0.168765,0.52,-0.3,3.14,0]",-0.259721,1,0,1,2,3,0,255,"p[-28.4635,-6.18785,16.472,1.08358,-4.57237,-2.47764]",1,1.0
4333,"p[-0.64741,-0.0419426,0.52,-0.3,3.14,0]","p[-0.555339,0.0536061,0.52,-0.3,3.14,0]",1.61224,1,0,1,1,3,0,255,"p[-11.5518,-9.59887,15.5694,0.792121,-4.881,-0.736378]",1,1.0
4334,"p[-0.654684,0.122816,0.52,-0.3,3.14,0]","p[-0.329352,-0.0314187,0.52,-0.3,3.14,0]",-2.89814,1,0,1,1,3,0,255,"p[-4.85566,-11.7759,14.3427,0.874869,-4.08969,-0.752661]",0,1.0
4335,"p[-0.633923,0.136322,0.52,-0.3,3.14,0]","p[-0.660378,0.026685,0.52,-0.3,3.14,0]",1.66523,1,0,1,3,3,0,255,"p[-29.91,-4.47348,21.9125,0.376553,-5.34216,-1.36071]",0,1.0
4336,"p[-0.404715,0.168748,0.52,-0.3,3.14,0]","p[-0.333542,0.143997,0.52,-0.3,3.14,0]",0.103712,1,0,1,3,3,0,255,"p[-13.8548,-8.70951,16.8491,0.251632,-3.42926,-0.673646]",0,1.0
4337,"p[-0.51424,-0.0167291,0.52,-0.3,3.14,0]","p[-0.671057,0.0110434,0.52,-0.3,3.14,0]",3.06851,1,0,1,2,3,0,255,"p[-26.303,-5.0139,25.1588,1.32374,-5.8774,-0.599017]",1,1.0
4338,"p[-0.479385,0.192125,0.52,-0.3,3.14,0]","p[-0.588323,-0.0249655,0.52,-0.3,3.14,0]",1.45129,1,0,1,3,3,0,255,"p[-11.5412,-6.19833,16.0058,1.78677,-4.29367,-0.618636]",0,1.0
4339,"p[-0.678925,-0.031589,0.52,-0.3,3.14,0]","p[-0.59706,0.208441,0.52,-0.3,3.14,0]",-0.933635,1,0,1,3,3,0,255,"p[-22.1527,-0.346733,15.7646,-0.0324981,-2.20914,-0.255962]",0,1.0
4340,"p[-0.484613,0.210541,0.52,-0.3,3.14,0]","p[-0.361938,0.125511,0.52,-0.3,3.14,0]",-0.474232,1,0,1,3,3,0,255,"p[-13.3036,-9.86073,20.5716,-1.40478,-3.76082,-0.107766]",0,1.0
4341,"p[-0.350651,-0.191383,0.52,-0.3,3.14,0]","p[-0.65876,0.0936082,0.52,-0.3,3.14,0]",-2.67699,1,0,1,1,3,0,255,"p[-28.11,-6.98343,23.7326,0.0761769,-5.94317,-2.07702]",0,1.0
4342,"p[-0.368421,0.0561663,0.52,-0.3,3.14,0]","p[-0.342443,0.0713022,0.52,-0.3,3.14,0]",2.82382,1,0,1,1,3,0,255,"p[-8.83418,-16.1889,9.38714,0.96137,-2.48168,0.0908595]",1,1.0
4343,"p[-0.644178,0.0721327,0.52,-0.3,3.14,0]","p[-0.56507,0.221829,0.52,-0.3,3.14,0]",1.67382,1,0,1,1,3,0,255,"p[-27.9967,-2.93731,19.9109,-0.855229,-3.92261,-0.300171]",0,1.0
4344,"p[-0.324042,-0.122231,0.52,-0.3,3.14,0]","p[-0.362431,0.0201881,0.52,-0.3,3.14,0]",-2.12853,1,0,1,3,3,0,255,"p[-12.6573,-22.2716,16.8493,2.2663,-3.10149,-0.0547943]",0,1.0
4345,"p[-0.570927,-0.0174188,0.52,-0.3,3.14,0]","p[-0.530797,0.167616,0.52,-0.3,3.14,0]",-0.584922,1,0,1,1,3,0,255,"p[-5.40958,-2.06078,15.8804,-0.395728,-3.71624,-0.0494274]",1,1.0
4346,"p[-0.613427,0.0080712,0.52,-0.3,3.14,0]","p[-0.493011,0.246301,0.52,-0.3,3.14,0]",0.168403,1,0,1,3,3,0,255,"p[-10.1125,-6.75177,12.7473,-0.566697,-3.50715,-0.548679]",0,1.0
4347,"p[-0.45215,-0.035211,0.52,-0.3,3.14,0]","p[-0.491529,-0.074239,0.52,-0.3,3.14,0]",-2.10327,1,0,1,1,3,0,255,"p[-9.63019,-14.5585,12.6837,2.0052,-2.84638,-0.525375]",1,1.0
4348,"p[-0.632101,0.0855622,0.52,-0.3,3.14,0]","p[-0.655382,0.212742,0.52,-0.3,3.14,0]",-0.96297,1,0,1,3,3,0,255,"p[-34.0151,3.1635,25.2595,-0.354991,-6.10561,-1.23963]",0,1.0
4349,"p[-0.612321,-0.0665959,0.52,-0.3,3.14,0]","p[-0.50278,0.0392411,0.52,-0.3,3.14,0]",-1.31136,1,0,1,3,3,0,255,"p[-16.0661,-15.3136,21.3633,0.463261,-4.46601,-1.251]",0,1.0
4350,"p[-0.348481,0.0913137,0.52,-0.3,3.14,0]","p[-0.571296,0.220268,0.52,-0.3,3.14,0]",2.15884,1,0,1,1,3,0,255,"p[-18.9644,-2.86412,17.2609,-0.472128,-2.91527,-2.05772]",1,1.0
4351,"p[-0.338094,0.139133,0.52,-0.3,3.14,0]","p[-0.453409,-0.00384864,0.52,-0.3,3.14,0]",1.1613,1,0,1,3,3,0,255,"p[-11.3435,-14.3434,18.1145,1.31651,-3.68743,0.591788]",0,1.0
4352,"p[-0.320647,-0.197994,0.52,-0.3,3.14,0]","p[-0.626002,0.208309,0.52,-0.3,3.14,0]",1.55065,1,0,1,3,3,0,255,"p[-17.0995,1.88396,18.6829,-1.00102,-3.24841,0.849399]",0,1.0
4353,"p[-0.458561,0.190617,0.52,-0.3,3.14,0]","p[-0.353689,-0.107459,0.52,-0.3,3.14,0]",1.29318,1,0,1,2,3,0,255,"p[-1.649,-11.5312,6.67093,2.06226,-0.487757,-0.0259486]",1,1.0
4354,"p[-0.603409,0.126449,0.52,-0.3,3.14,0]","p[-0.678958,0.207189,0.52,-0.3,3.14,0]",1.63624,1,0,1,3,3,0,255,"p[-40.5183,-0.48984,31.6763,-0.65043,-7.60031,-1.73425]",0,1.0
4355,"p[-0.455687,0.210677,0.52,-0.3,3.14,0]","p[-0.537553,0.000769599,0.52,-0.3,3.14,0]",2.16354,1,0,1,3,3,0,255,"p[-23.5949,-8.32101,19.8201,0.99118,-4.09972,-1.22689]",0,1.0
4356,"p[-0.560306,0.186313,0.52,-0.3,3.14,0]","p[-0.510596,0.114577,0.52,-0.3,3.14,0]",0.238993,1,0,1,2,3,0,255,"p[-20.0795,-9.44171,21.2122,0.7033,-5.51988,-1.17736]",1,1.0
4357,"p[-0.4777,-0.124303,0.52,-0.3,3.14,0]","p[-0.422591,0.186786,0.52,-0.3,3.14,0]",-3.01537,1,0,1,3,3,0,255,"p[-16.1228,-9.69588,16.5752,0.203772,-3.37863,-0.760157]",0,1.0
4358,"p[-0.358555,0.260533,0.52,-0.3,3.14,0]","p[-0.581276,0.220342,0.52,-0.3,3.14,0]",1.63722,1,0,1,3,3,0,255,"p[-12.8647,-5.15893,12.5299,-0.31987,-2.385,-2.07419]",0,1.0
4359,"p[-0.675974,-0.0035305,0.52,-0.3,3.14,0]","p[-0.507651,-0.028109,0.52,-0.3,3.14,0]",1.83938,1,0,1,1,3,0,255,"p[-0.0519503,-10.0993,3.31803,1.89885,-0.977509,0.179012]",0,1.0
4360,"p[-0.639371,-0.152784,0.52,-0.3,3.14,0]","p[-0.549467,0.0606895,0.52,-0.3,3.14,0]",-1.73346,1,0,1,1,3,0,255,"p[-18.5425,-7.66238,18.1379,0.895153,-3.46612,-0.998613]",1,1.0
4361,"p[-0.5895,0.0567503,0.52,-0.3,3.14,0]","p[-0.59433,-0.112267,0.52,-0.3,3.14,0]",-3.07962,1,0,1,2,3,0,255,"p[-9.50548,-8.06888,7.79785,1.14207,-1.48219,-0.113506]",1,1.0
4362,"p[-0.571817,1.19865e-05,0.52,-0.3,3.14,0]","p[-0.330605,0.179097,0.52,-0.3,3.14,0]",1.26186,1,0,1,2,3,0,255,"p[-17.9572,-16.5612,11.1881,0.660183,-4.26639,-1.49568]",1,1.0
4363,"p[-0.348744,0.0247049,0.52,-0.3,3.14,0]","p[-0.48619,-0.16773,0.52,-0.3,3.14,0]",-0.412059,1,0,1,2,3,0,255,"p[-12.736,-13.7005,19.7329,2.23277,-3.38045,-1.0292]",1,1.0
4364,"p[-0.38765,-0.149026,0.52,-0.3,3.14,0]","p[-0.401821,-0.164722,0.52,-0.3,3.14,0]",0.814624,1,0,1,2,3,0,255,"p[-12.6547,-21.9816,18.5185,3.75438,-3.32195,0.330506]",1,1.0
4365,"p[-0.367274,-0.185182,0.52,-0.3,3.14,0]","p[-0.627328,0.213565,0.52,-0.3,3.14,0]",-2.7218,1,0,1,2,3,0,255,"p[-35.4738,0.455578,23.0375,-0.658157,-5.62197,-0.302269]",1,1.0
4366,"p[-0.422651,0.111478,0.52,-0.3,3.14,0]","p[-0.347434,0.262778,0.52,-0.3,3.14,0]",1.82888,1,0,1,1,3,0,255,"p[-16.5544,-4.35619,18.3159,-1.48154,-3.53937,0.253181]",0,1.0
4367,"p[-0.497728,0.204619,0.52,-0.3,3.14,0]","p[-0.497176,0.0695608,0.52,-0.3,3.14,0]",0.892975,1,0,1,3,3,0,255,"p[-20.8647,-12.3988,23.0432,1.00843,-5.82088,-0.59183]",0,1.0
4368,"p[-0.404637,0.240242,0.52,-0.3,3.14,0]","p[-0.347568,-0.0011812,0.52,-0.3,3.14,0]",-0.0120743,1,0,1,2,3,0,255,"p[-10.0486,-12.3161,12.7038,1.89705,-1.81902,-1.49958]",0,1.0
4369,"p[-0.41146,-0.120783,0.52,-0.3,3.14,0]","p[-0.366006,-0.0188757,0.52,-0.3,3.14,0]",-1.47394,1,0,1,3,3,0,255,"p[-17.1061,-23.1647,18.0092,1.78973,-3.75374,-2.33065]",0,1.0
4370,"p[-0.600037,0.0806834,0.52,-0.3,3.14,0]","p[-0.43948,-0.17038,0.52,-0.3,3.14,0]",-2.84072,1,0,1,3,3,0,255,"p[-7.341,-11.3904,6.30828,2.65603,-0.951234,-0.549427]",0,1.0
4371,"p[-0.445349,0.0414674,0.52,-0.3,3.14,0]","p[-0.621996,0.195685,0.52,-0.3,3.14,0]",-0.531186,1,0,1,3,3,0,255,"p[-30.1997,-0.984764,25.437,-0.793795,-6.99237,-1.74765]",0,1.0
4372,"p[-0.57691,-0.0661301,0.52,-0.3,3.14,0]","p[-0.34074,0.245908,0.52,-0.3,3.14,0]",-0.805357,1,0,1,3,3,0,255,"p[-19.6324,-9.30013,10.4208,0.137289,-2.82276,-1.67895]",0,1.0
4373,"p[-0.415996,0.00588274,0.52,-0.3,3.14,0]","p[-0.633141,0.044734,0.52,-0.3,3.14,0]",2.55019,1,0,1,3,3,0,255,"p[-17.0917,-0.869212,19.291,0.433029,-4.09297,0.34371]",0,1.0
4374,"p[-0.610402,0.260183,0.52,-0.3,3.14,0]","p[-0.381696,0.0747401,0.52,-0.3,3.14,0]",0.926774,1,0,1,2,3,0,255,"p[-9.28893,-11.0735,12.2557,1.27529,-1.96823,-1.16141]",1,1.0
4375,"p[-0.621042,0.228339,0.52,-0.3,3.14,0]","p[-0.570283,-0.113322,0.52,-0.3,3.14,0]",-2.97481,1,0,1,2,3,0,255,"p[-6.00038,-5.2318,10.5965,0.905818,-1.49267,-0.583714]",1,1.0
4376,"p[-0.607918,0.206618,0.52,-0.3,3.14,0]","p[-0.479019,0.0413025,0.52,-0.3,3.14,0]",-0.237703,1,0,1,2,3,0,255,"p[-7.66362,-12.418,14.1239,1.08074,-3.15035,-2.62161]",1,1.0
4377,"p[-0.453736,0.0977539,0.52,-0.3,3.14,0]","p[-0.620207,0.0999279,0.52,-0.3,3.14,0]",-2.14239,1,0,1,2,3,0,255,"p[-4.47235,-5.38795,7.87715,1.43766,-1.73335,-0.117877]",1,1.0
4378,"p[-0.564139,0.129646,0.52,-0.3,3.14,0]","p[-0.343377,0.0278726,0.52,-0.3,3.14,0]",-2.70424,1,0,1,1,3,0,255,"p[-10.9276,-16.0575,13.3955,2.16185,-2.35802,-1.41769]",0,1.0
4379,"p[-0.412448,0.147603,0.52,-0.3,3.14,0]","p[-0.578107,-0.156277,0.52,-0.3,3.14,0]",-1.39762,1,0,1,3,3,0,255,"p[-12.6103,-9.14349,19.208,1.76511,-3.33105,-0.807765]",0,1.0
4380,"p[-0.347382,0.244763,0.52,-0.3,3.14,0]","p[-0.429351,0.211642,0.52,-0.3,3.14,0]",-0.695551,1,0,1,2,3,0,255,"p[-14.0217,-3.80999,15.1917,-0.697388,-3.13147,-1.2218]",1,1.0
4381,"p[-0.666113,-0.0849423,0.52,-0.3,3.14,0]","p[-0.626501,-0.0435301,0.52,-0.3,3.14,0]",2.95825,1,0,1,1,3,0,255,"p[-23.7049,-8.81458,20.5229,2.11501,-4.81875,0.163955]",0,1.0
4382,"p[-0.66196,-0.0171495,0.52,-0.3,3.14,0]","p[-0.366769,0.0951851,0.52,-0.3,3.14,0]",-2.43106,1,0,1,1,3,0,255,"p[-17.3641,-17.4834,11.6322,0.888811,-2.39717,-0.0231942]",1,1.0
4383,"p[-0.597525,0.00264762,0.52,-0.3,3.14,0]","p[-0.38562,-0.18698,0.52,-0.3,3.14,0]",-2.38181,1,0,1,3,3,0,255,"p[1.48918,-8.80473,5.50418,1.62038,0.11859,-0.322187]",0,1.0
4384,"p[-0.615807,-0.0536249,0.52,-0.3,3.14,0]","p[-0.463345,0.221942,0.52,-0.3,3.14,0]",1.7181,1,0,1,2,3,0,255,"p[-19.0097,-6.94203,20.3645,-0.792623,-4.66232,-0.12842]",0,1.0
4385,"p[-0.344909,0.0102809,0.52,-0.3,3.14,0]","p[-0.378617,-0.18561,0.52,-0.3,3.14,0]",-0.857017,1,0,1,3,3,0,255,"p[-0.745829,-19.5582,5.25428,2.72236,0.121804,-2.43101]",0,1.0
